DT_U1,DT_U2,DT_U3,DT_ext-int,DT_ext4-int4,DP_U1_c1,DP_U1_c2,DP_U2_c1,DP_U2_c2,DP_U3_c1,DP_U3_c2,Q_U1,Q_U2,Q_U3,P30,DT30
-5.200000000000001,-0.10000000000000142,-0.8999999999999986,6.974666666666668,699252955.7930298,17.700000000000003,18.3,1.3000000000000007,0.5,-91.8,21.8,-451.36000000000007,-0.04000000000000057,-19.484999999999967,116.13884274640088,-3.2300000000000004
-5.199999999999999,0.0,-0.3999999999999986,7.171800000000001,727372727.4499826,18.1,18.799999999999997,1.1999999999999993,0.20000000000000107,-92.1,21.9,-459.67999999999995,0.0,-8.899999999999968,118.73333333333333,-3.5600000000000005
-4.699999999999999,-0.09999999999999964,-0.40000000000000036,14.554266666666669,1473200757.552822,18.9,19.700000000000003,2.5,1.0,-91.7,28.2,-418.29999999999995,-0.03999999999999986,-19.600000000000016,112.97458471760795,-2.369999999999999
-5.1,0.0,-0.6000000000000014,7.518366666666665,760302902.7548866,18.0,18.7,1.3999999999999986,0.8000000000000007,-91.89999999999999,21.6,-449.565,0.0,-13.260000000000032,117.85985603543742,-3.639102990033223
-3.6999999999999993,0.0,-1.799999999999999,14.901233333333332,1486948196.9925098,13.9,17.4,2.5,1.5,-91.7,15.399999999999999,-239.57499999999996,0.0,-85.76999999999995,84.71666666666665,-1.2299999999999986
-5.1,0.0,-0.8000000000000007,6.715466666666664,670780910.2066383,17.700000000000003,18.3,1.3000000000000007,0.5,-91.7,21.6,-442.67999999999995,0.0,-17.320000000000014,121.46666666666665,-3.369999999999999
-3.700000000000001,-0.09999999999999964,-1.1999999999999993,15.885899999999998,1611398435.8122444,16.8,14.7,2.4000000000000004,1.0,-91.7,27.3,-241.79500000000004,-0.03999999999999986,-58.55999999999996,92.23333333333333,-0.6300000000000008
-5.1,0.0,-0.5999999999999979,6.993433333333332,701921404.7167225,17.799999999999997,18.6,1.3000000000000007,0.5999999999999996,-91.7,21.700000000000003,-446.75999999999993,0.0,-13.289999999999951,114.14166666666667,-3.6700000000000017
-5.199999999999999,0.0,-0.7000000000000028,7.3855,744525528.365099,18.1,18.9,1.4000000000000004,0.6999999999999993,-91.89999999999999,21.700000000000003,-459.4199999999999,0.0,-15.400000000000063,118.15000000000002,-3.7299999999999986
-4.600000000000001,-0.09999999999999964,-1.200000000000001,15.4108,1551398608.045455,18.5,19.1,2.5,0.9000000000000004,-91.8,10.3,-400.2000000000001,-0.03999999999999986,-35.70000000000003,107.3,0.2699999999999996
-5.300000000000001,-0.09999999999999787,-2.1000000000000014,4.522600000000001,445406123.11520386,17.0,17.7,0.9000000000000004,-0.09999999999999964,-91.8,14.4,-453.415,-0.03999999999999915,-99.75000000000007,109.01666666666667,-0.8699999999999992
-5.100000000000001,-0.09999999999999787,-1.5,10.203433333333333,1037284905.6110258,18.299999999999997,19.0,2.0999999999999996,1.4000000000000004,-91.8,24.8,-450.84000000000015,-0.03999999999999915,-69.67500000000001,126.73333333333333,-3.130000000000001
-5.1,0.0,-0.5,7.7455,786274433.9256592,18.5,19.1,1.1999999999999993,0.5999999999999996,-91.89999999999999,21.8,-454.155,0.0,-11.1,130.00833333333333,-3.8599999999999977
-5.199999999999999,0.0,-1.0,7.313033333333333,737472679.9192705,17.9,18.599999999999998,1.700000000000001,1.0,-92.1,24.9,-454.2199999999999,0.0,-46.25,124.50833333333333,-3.5299999999999994
-3.9000000000000004,-0.09999999999999964,-1.5,16.317099999999996,1653778385.4324188,16.9,14.6,2.5999999999999996,1.8000000000000007,-91.6,28.1,-256.425,-0.03999999999999986,-75.07499999999999,92.49166666666666,-0.5
-5.100000000000001,0.0,-0.5,8.518766666666668,864685092.3195238,18.3,19.0,1.6999999999999993,0.8000000000000007,-91.8,21.7,-452.3700000000001,0.0,-11.1,117.90833333333332,-3.3599999999999994
-3.8999999999999986,0.0,-1.5,16.01343333333333,1625411650.0167046,14.1,17.5,2.6000000000000014,1.1999999999999993,-91.6,28.0,-255.05999999999992,0.0,-75.375,96.33978405315615,-0.6600000000000001
-4.999999999999998,0.0,-0.5999999999999979,9.740833333333335,987592780.379775,18.3,19.0,1.5999999999999996,0.7999999999999989,-91.6,21.299999999999997,-442.74999999999983,0.0,-13.079999999999954,118.33333333333333,-3.129999999999999
-5.199999999999999,0.0,-0.6000000000000014,9.577966666666665,975526421.5547495,18.6,19.200000000000003,1.700000000000001,0.6999999999999993,-91.8,21.3,-463.84,0.0,-13.14000000000003,119.3,-3.460000000000001
-5.200000000000001,0.0,-0.5999999999999979,9.2308,935999057.0980635,18.4,19.0,1.700000000000001,0.8000000000000007,-91.89999999999999,21.3,-459.6800000000001,0.0,-13.049999999999955,117.60000000000001,-3.370000000000001
-5.299999999999999,-0.09999999999999787,-0.6000000000000014,7.382599999999998,737692541.344903,17.700000000000003,18.2,1.0999999999999996,0.0,-91.8,23.0,-459.7749999999999,-0.03999999999999915,-13.650000000000032,104.34670542635659,-1.6434219269102996
-5.0,-0.09999999999999964,-0.8000000000000007,8.09656666666667,800102171.089447,17.1,17.6,1.5,0.3000000000000007,-91.7,17.4,-424.5,-0.03999999999999986,-15.400000000000013,100.56162790697674,-1.3999999999999986
-3.8000000000000007,0.0,-1.5999999999999996,16.098366666666667,1623103916.6873598,16.799999999999997,14.5,2.1000000000000014,0.7000000000000011,-91.6,27.599999999999998,-245.48000000000002,0.0,-78.79999999999998,99.49166666666667,-0.1999999999999993
-5.200000000000001,0.0,-0.8000000000000007,6.726300000000002,676947157.3183718,17.9,18.6,1.5,0.7999999999999989,-91.89999999999999,8.9,-455.2600000000001,0.0,-23.76000000000002,124.94166666666668,-4.0
-5.199999999999999,0.0,-1.0,7.466333333333331,750448949.1750479,18.200000000000003,18.799999999999997,1.8000000000000007,0.6999999999999993,-91.89999999999999,21.6,-456.03999999999996,0.0,-21.35,114.10000000000001,-2.600564784053155
-5.200000000000001,-0.10000000000000142,-0.5,8.037933333333331,809708877.3818159,18.0,18.599999999999998,1.5999999999999996,0.8999999999999986,-91.7,21.700000000000003,-454.2200000000001,-0.04000000000000057,-11.025,105.84999999999998,-2.9000000000000004
-5.199999999999999,0.0,-0.40000000000000213,4.657133333333334,461820439.99093246,17.1,17.8,1.5,0.5999999999999996,-91.89999999999999,21.8,-443.81999999999994,0.0,-8.860000000000047,104.68028792912513,-3.070000000000002
-5.1,0.0,-2.0,5.088799999999999,501605708.50420284,17.200000000000003,18.0,1.3000000000000007,0.29999999999999893,-91.89999999999999,9.700000000000001,-437.325,0.0,-59.1,95.20833333333333,-0.870000000000001
-5.200000000000001,0.0,-0.5999999999999979,7.260399999999999,725991206.9218054,17.3,17.900000000000002,1.4000000000000004,0.5,-91.5,21.7,-445.12000000000006,0.0,-13.079999999999954,98.0,-2.67
-5.100000000000001,0.0,-0.6000000000000014,7.982866666666668,799333954.1664228,17.799999999999997,18.400000000000002,1.1999999999999993,0.0,-91.6,21.4,-443.44500000000016,0.0,-13.050000000000031,104.875,-2.8999999999999986
-5.200000000000001,-0.09999999999999787,-0.5,7.232466666666669,725098557.0829353,17.7,18.3,1.3000000000000007,0.29999999999999893,-91.5,20.9,-453.9600000000001,-0.03999999999999915,-10.85,111.66666666666667,-2.5999999999999996
-5.199999999999999,-0.09999999999999787,-0.3999999999999986,5.685899999999997,570928861.4556389,17.6,18.200000000000003,1.0,0.09999999999999964,-91.89999999999999,22.0,-453.17999999999995,-0.03999999999999915,-8.93999999999997,114.03945182724253,-3.1000000000000014
-5.200000000000001,0.0,-0.5,4.607533333333333,456455794.1160288,17.4,17.9,1.0999999999999996,0.09999999999999964,-91.7,21.799999999999997,-445.9000000000001,0.0,-11.05,111.9833333333333,-2.4300000000000015
-4.200000000000001,0.0,-1.8000000000000007,4.698217386489478,465203975.8444185,12.4,16.1,0.8000000000000007,-0.10000000000000142,-91.89999999999999,14.299999999999999,-271.11000000000007,0.0,-84.69000000000003,101.9046511627907,-1.205215946843854
-5.000000000000002,0.0,-0.5999999999999979,9.198366666666665,928085429.4356527,18.1,18.8,1.9000000000000004,1.1000000000000014,-91.7,18.3,-439.0000000000001,0.0,-12.149999999999956,109.87336655592469,-2.5999999999999996
-4.899999999999999,-5.099999999999998,0.6000000000000014,8.183699999999998,857507619.7020578,19.200000000000003,19.6,18.6,17.7,-88.1,-0.1,-460.59999999999985,-481.6949999999998,0.27000000000000063,166.00833333333335,-2.7600000000000016
-5.899999999999999,-1.5999999999999996,0.0,10.611666666666665,1088794440.4216194,18.9,19.700000000000003,3.8000000000000007,9.6,-88.1,-0.1,-523.6249999999999,-53.19999999999999,0.0,98.075,-1.799999999999999
-6.0,-5.799999999999997,0.8000000000000007,5.438333333333333,555101743.9158001,18.0,18.6,17.799999999999997,17.1,-88.2,-0.1,-528.5999999999999,-538.2399999999997,0.3600000000000003,143.60833333333335,-1.5600000000000023
-5.600000000000001,-5.699999999999999,0.40000000000000213,4.975899999999996,512246521.62186337,18.3,19.0,18.4,17.6,-88.1,-0.09999999999999964,-498.9600000000001,-535.23,0.18000000000000096,166.90833333333333,-2.9299999999999997
-5.1,-5.300000000000001,0.3999999999999986,8.997533333333331,901971098.5624285,18.0,18.700000000000003,18.3,17.4,-88.1,0.0,-429.67499999999995,-475.4100000000001,0.17999999999999935,134.73333333333332,-1.040000000000001
-5.1,-5.099999999999998,0.3000000000000007,14.9596,1561209726.7615232,20.1,21.0,19.6,18.7,-88.1,0.09999999999999964,-463.59,-477.61499999999984,0.13500000000000031,169.72230260243632,-2.130000000000001
-5.5,-5.300000000000001,0.6999999999999993,4.3534333333333315,447334136.81880283,18.5,19.1,18.0,17.0,-88.1,-0.09999999999999964,-498.85,-489.45500000000004,0.31499999999999967,178.4333333333333,-3.1000000000000014
-4.200000000000001,-5.0,1.1000000000000014,9.133833333333335,918442545.0634375,16.900000000000002,14.500000000000002,17.900000000000002,17.1,-88.1,0.0,-273.6300000000001,-441.0,0.49500000000000066,133.23394241417498,-1.2699999999999996
-4.899999999999999,-5.000000000000002,0.3999999999999986,13.238766666666669,1364310759.9314833,19.6,20.299999999999997,18.6,17.7,-88.1,0.3000000000000007,-446.3899999999998,-457.50000000000017,0.17999999999999935,176.0583333333333,-1.8999999999999986
-5.5,-5.300000000000001,0.3000000000000007,6.349600000000002,662276287.0852652,19.1,19.5,18.7,18.099999999999998,-88.1,-0.20000000000000107,-505.725,-501.9100000000001,0.13500000000000031,182.2172480620155,-3.0299999999999976
-4.1,-5.0,0.5999999999999979,8.817533333333333,885822586.6950989,13.700000000000001,17.0,18.299999999999997,17.4,-88.1,0.0,-266.90999999999997,-447.0,0.2699999999999991,128.52272978959027,-1.17
-5.0,-4.800000000000001,0.10000000000000142,15.487933333333332,1620252085.3287983,20.400000000000002,21.1,19.5,18.700000000000003,-88.1,0.7000000000000011,-463.5,-450.00000000000006,0.045000000000000644,162.51666666666668,-2.34
-5.5,-5.0,0.29999999999999716,6.716566666666669,700231594.6686354,18.8,19.099999999999998,18.299999999999997,17.700000000000003,-88.1,-0.1999999999999993,-501.6,-470.0,0.13499999999999873,169.7847754706534,-2.8999999999999986
-4.900000000000002,-4.700000000000001,0.09999999999999787,11.584533333333335,1187315276.9367132,19.0,19.5,18.9,18.0,-88.1,0.5,-436.3450000000002,-433.5750000000001,0.04499999999999904,153.71666666666667,-1.83
-5.600000000000001,-4.899999999999999,0.3999999999999986,3.729566666666667,382554064.8906441,17.9,18.0,17.9,17.1,-88.1,-0.09999999999999964,-498.40000000000015,-452.5149999999998,0.17999999999999935,154.225,-2.5400000000000027
-4.900000000000002,-4.6,0.10000000000000142,13.821633333333335,1423884177.198948,19.4,20.0,19.200000000000003,18.299999999999997,-88.1,0.6999999999999993,-440.26500000000016,-423.65999999999997,0.045000000000000644,150.28333333333333,-1.4299999999999997
-5.300000000000001,-5.0,0.3999999999999986,3.4963333333333324,355875435.32123566,17.6,18.4,17.7,16.9,-88.1,-0.09999999999999964,-465.605,-456.25,0.17999999999999935,144.90833333333333,-1.8000000000000007
-4.0,-5.0,0.6000000000000014,8.17876666666667,818100497.9735384,13.4,16.9,18.200000000000003,17.200000000000003,-88.1,0.3000000000000007,-258.8,-447.5,0.27000000000000063,118.925,-0.9000000000000004
-4.699999999999999,-4.799999999999999,0.1999999999999993,12.368366666666667,1259507566.0774212,19.5,20.400000000000002,19.1,18.1,-88.1,0.40000000000000036,-418.29999999999995,-437.0399999999999,0.08999999999999968,131.42137320044296,-1.0
-5.5,-7.399999999999999,0.1999999999999993,5.143480177187154,528413834.87621593,17.7,18.700000000000003,17.8,16.9,-88.1,-0.10000000000000142,-451.82500000000005,-675.2499999999999,0.08999999999999968,153.12109634551496,-3.48405315614618
